address,mean_profile_views,lon,lat
"Grenoble (Rhône-Alpes), FR",8160.5,5.724524,45.188529
"Grenoble, FR",3719.7,5.724524,45.188529
"Grenzach-Wyhlen, CH",2320,7.658088100000001,47.5523554
"Grenzach-Wyhlen, DE",3555,7.658088100000001,47.5523554
"Griesheim, DE",58,8.567644099999999,49.86142599999999
"Grindelwald, CH",5621,8.0413962,46.624164
"Grißheim, Baden-Wurttemberg, Germany, DE",1541,7.589991899999999,47.8730115
"Grossaffoltern, CH",305,7.360799999999998,47.06623
"Groß-Gerau, DE",605,8.4847038,49.9203655
"Groß-Zimmern, DE",1149,8.8264248,49.8749692
"Grésy-sur-Aix, FR",488,5.932794899999999,45.722579
"Grötzingen, DE",1552,8.4988087,49.02698059999999
"Gstaad, CH",17998.5,7.2865728,46.4717588
"Guebwiller, FR",1898,7.209336,47.911586
"Gundelfingen, DE",12946,7.866946599999999,48.0424069
"Gurbrü, CH",851,7.2139233,46.96455479999999
"Gurtweil, DE",2899.5,8.2465409,47.6440289
"Görwihl, DE",5663,8.0756351,47.6420482
"Gümligen, CH",4807,7.498472799999999,46.9350521
"Günzburg, DE",6,10.2775127,48.45284119999999
"Hagen, DE",1136,7.4632841,51.3670777
"Haguenau, FR",2046,7.791250000000001,48.813288
"Hahnstätten, DE",605,8.066673999999999,50.3035796
"Hainburg, DE",2297,8.9379086,50.0763954
"Haltingen, DE",3230,7.6116907,47.6138991
"Hamburg, DE",7222,9.987170299999999,53.5488282
"Hanau, DE",2111,8.9283105,50.1264123
"Hannover, DE",461,9.732010400000002,52.3758916
"Hasle bei Burgdorf, CH",9626,7.6452,47.015867
"Hasle-Rüegsau, CH",6068,7.654109999999999,47.01686
"Hattersheim am Main, DE",307,8.487226699999999,50.0695728
"Hausen, CH",1747,8.2115423,47.46213040000001
"Hauterive (FR), CH",969,7.096121699999999,46.7610132
"Hautevelle, FR",236,6.284999,47.84213399999999
"Haßloch, DE",11354.5,8.2578059,49.3610149
"Hedingen, CH",2631.5,8.4482542,47.2977669
"Heerbrugg, CH",8805,9.6256262,47.411037
"Heidelberg (Baden-Württemberg), DE",1335,8.6724335,49.3987524
"Heidelberg, DE",1750,8.6724335,49.3987524
"Heidenheim an der Brenz, DE",327.25,10.1506915,48.6785503
"Heidenrod, DE",513,7.9962279,50.21274409999999
"Heidesheim am Rhein, DE",2731,8.1137217,49.9950324
"Heilbronn, DE",1957.8888888888891,9.210879,49.1426929
"Heimsheim, DE",53,8.863622699999999,48.8080814
"Heitersheim, DE",2090,7.6575712,47.87331409999999
"Heldswil, CH",947,8.4117709,47.4239976
"Hemmingen, DE",3844,9.7299802,52.32233129999999
"Hemsbach, DE",1113,8.646049999999999,49.5919707
"Henau, CH",4914,9.142239,47.4453738
"Hennef (Sieg), DE",771,7.2801239,50.7767469
"Herbolzheim, DE",3884,7.769690900000001,48.2207134
"Herbrechtingen, DE",93,10.1731094,48.6268982
"Hergiswil bei Willisau, CH",1537,7.957594299999999,47.0853068
"Hergiswil, CH",14564.333333333334,8.3083735,46.9905821
"Herisau, CH",6181,9.2798472,47.3857009
"Herrenberg, DE",190,8.8671577,48.5950369
"Heusenstamm, DE",3915,8.7999301,50.0554864
"Heuweiler, DE",5954,7.904252199999999,48.0526221
"Hilbringen, DE",3111,6.616098999999999,49.4410482
"Hindelbank, CH",15230,7.540113700000001,47.0454556
"Hirschthal, CH",18475,8.0527123,47.3188006
"Hochdorf, CH",3573,8.292067099999999,47.1665813
"Hochdorf, DE",689.5,9.4667477,48.6935836
"Hochheim am Main, DE",504,8.3558664,50.0147576
"Hockenheim, DE",136,8.5498581,49.31955199999999
"Hohenems, AT",7709.4,9.6867191,47.3608313
"Hohentengen am Hochrhein, DE",7979,8.4362841,47.570611
"Holzgerlingen, DE",527,9.0116484,48.6392131
"Hombourg, FR",1375,7.504542,47.75976900000001
"Homburg, DE",565.75,NA,NA
"Homoljska Cuprija, BA",1490,21.3780076,43.9263445
"Horgen, CH",1052.5,8.596363,47.260742
"Hunzenschwil, CH",1997.5,8.1226224,47.3864912
"Huttwil, CH",20966,7.8514819,47.1133544
"Hyères, FR",96,6.128639,43.120541
"Härkingen, CH",15389,7.8189943,47.3073359
"Héricourt, FR",383,6.758915999999999,47.57524
"Höchenschwand, DE",6030,8.1673324,47.73338620000001
"Höhr-Grenzhausen, DE",2,7.6693082,50.4347311
"Höri, CH",60,8.510459599999999,47.5082689
"Hülben, DE",75,9.406390799999999,48.5192254
"Hünenberg See, CH",23160,8.4478162,47.1749082
"Hürth, DE",803,6.8881425,50.8805932
"Idar-Oberstein, DE",18810,7.3071512,49.71452799999999
"Idstein, DE",1064,8.265894,50.2171726
"Illertissen, DE",27,10.1012701,48.2253313
"Illnau-Effretikon, CH",5646,8.7259084,47.4086124
"Ilshofen, DE",14082,9.9189951,49.16831999999999
"Ingelheim am Rhein, DE",447,8.0560682,49.9764195
"Innsbruck, AT",2188,11.4041024,47.2692124
"Ins, CH",2202,-2.611882,57.34140499999999
"Interlaken, CH",5673.428571428571,7.863204899999999,46.6863481
"Inwil bei Baar, CH",137,8.5327869,47.1825636
"Isny im Allgäu, DE",308.6666666666667,10.0419676,47.6949747
"Ittigen, CH",7918.666666666667,7.4818936,46.9761433
"Ivrea, IT",1530,7.8800589,45.4672764
"Jainvillotte, FR",226,5.697234,48.257635
"Jarny, FR",705,5.885849899999999,49.151784
"Jegenstorf, CH",6685,7.5069284,47.0500303
"Jenaz, CH",8060,9.719446699999999,46.928685
"Jonquières-Saint-Vincent, FR",931,4.5633169,43.827226
"Jouques, FR",2079,5.63955,43.636647
"Jülich, DE",816,6.3639119,50.9224226
"Kaiseraugst, CH",370,7.728962399999999,47.5380277
"Kaiserslautern, DE",1245.75,7.7491265,49.4400657
"Kaisten, CH",1423,8.04439,47.54033
"Kaltbrunn, CH",1931,9.0250732,47.2133136
"Kandern, DE",5368.333333333333,7.662315800000001,47.7147652
"Karlsruhe, DE",2272.758620689656,8.4036527,49.0068901
"Kastanienbaum, CH",6411,8.339921,47.00770420000001
"Kaufbeuren, DE",639,10.625966,47.8830175
"Kaysersberg, FR",3263,7.264023,48.13889
"Kelkheim, DE",1,8.45121,50.13489000000001
"Kelsterbach, DE",3025,8.5297786,50.0597078
"Keltern, DE",289,8.6023638,48.8945388
"Kempten (Allgäu), DE",3064,10.3157835,47.7285699
"Kerkrade, NL",1259,6.0657726,50.8678177
"Kernen im Remstal, DE",299,9.3182543,48.81401899999999
"Kerns, CH",6358,8.2763586,46.9022606
"Kerpen, DE",1896,6.6883728,50.8747592
"Kerzers, CH",5172,7.1954365,46.97488999999999
"Kingston, JM",21224,-76.8099041,18.0178743
"Kirchberg, CH",3594,9.0401819,47.41135329999999
"Kirchheim unter Teck, DE",264,9.4519635,48.6471033
"Kirn, DE",85,NA,NA
"Klaus-Weiler, AT",50,NA,NA
"Klettgau, CH",9664,8.425006999999999,47.6553112
"Klettgau, DE",8126,8.425006999999999,47.6553112
"Klingnau, CH",4185,8.2489572,47.5810229
"Kloten, CH",3102,8.5821648,47.4495116
"Knittlingen, DE",585,8.7582988,49.0240107
"Knutange, FR",1,6.040735,49.34023800000001
"Koblenz, CH",4161,8.23842,47.60954
"Koblenz, DE",1942.076923076923,7.5889959,50.3569429
"Kollbrunn, CH",939,8.7747,47.4569
"Kolonia, DE",298,158.2083333,6.9641667
"Konolfingen, CH",8257,7.620826299999999,46.8794597
"Konstanz, DE",647,9.1736741,47.6779808
"Koppigen, CH",1433.5,7.6017869,47.133724
"Kornwestheim, DE",238,9.1857957,48.86510879999999
"Kraichtal, DE",550,8.7407191,49.125859
"Krauchthal, CH",2383,7.5669015,47.0101968
"Kreuzlingen, CH",505,9.170785799999999,47.6447397
"Kriens, CH",2483.4,8.277255199999999,47.0341978
"Kusel, DE",18,7.406452799999999,49.5383747
"Kyburg, CH",5830,8.744069,47.45750169999999
"Köln (Nordrhein-Westfalen), DE",16408,6.9602786,50.937531
"Köln, DE",4736.325203252039,6.9602786,50.937531
"Königstein im Taunus, DE",1258,8.47191,50.17874
"Königswinter, DE",669,7.1911458,50.6772453
"Köniz, CH",4417.5,7.416720599999999,46.925634
"Küssnacht am Rigi, CH",8147.5,8.4431621,47.08432370000001
"Küttigen, CH",1546,8.0472144,47.4175999
"L'Albenc, FR",1706,5.439711,45.225036
"L'Arbresle, FR",331,4.614934,45.834999
"La Baume, FR",2237,6.612791,46.282368
"La Chapelle-de-la-Tour, FR",1295,5.466639,45.5847679
"La Chaux-de-Fonds, CH",1813.75,6.832783800000001,47.1034892
"La Ciotat, FR",800,5.605155,43.17365299999999
"La Clusaz, FR",315,6.423353,45.904427
"La Côte-Saint-André, FR",441,5.260022,45.393794
"La Côte-aux-Fées, CH",17517,6.490495399999999,46.8675625
"La Ferté-sous-Jouarre, FR",716,3.130059,48.95050699999999
"La Garde, FR",1382.5,6.017199,43.128777
"La Loggia, IT",1659,NA,NA
"La Léchère, FR",300,6.4159133,45.4869321
"La Praz, CH",233,6.4271565,46.6674312
"La Roche-sur-Foron, FR",1082.5,6.312039,46.067072
"La Rochelle, FR",2246,-1.151139,46.160329
"La Sarraz, CH",2767.5,6.5126843,46.6582337
"La Tour-de-Peilz, CH",4938,6.8612781,46.4533165
"La Tour-de-Trême, CH",14,7.06667,46.60833299999999
"La Tourette, FR",37,4.083952,45.414696
"La Valette-du-Var, FR",72,5.987584399999999,43.13824
"La Verpillière, FR",5219,5.143259,45.636822
"Labergement-Sainte-Marie, FR",102,6.282316,46.774381
"Lachen, CH",8009,8.8532083,47.1934652
"Lage, DE",2437,NA,NA
"Lagnieu, FR",4413,5.3486269,45.903996
"Lahr, DE",1797,7.8781487,48.33915
"Lahr/Schwarzwald, DE",5929.09090909091,7.8781487,48.33915
"Laichingen, DE",173,9.690156199999999,48.4911417
"Lajoux, FR",4130,5.972055,46.37446
"Lampertheim, DE",607,8.466599,49.59972670000001
"Lancy, CH",5953.5,6.114454599999999,46.1885168
"Landau in der Pfalz, DE",1001.4,8.1185622,49.19888599999999
"Landiswil, CH",1049,7.68004,46.9582
"Landquart Fabriken, CH",2673,9.5657933,46.9563994
"Landquart, CH",7344,9.5589468,46.9629322
"Langen (Hessen), DE",1307,8.6634007,49.99146630000001
"Langenau, DE",18,10.1224468,48.49727619999999
"Langendorf, CH",876,7.514949000000001,47.2216911
"Langenthal, CH",9265.4,7.790562299999999,47.2120786
"Langerwehe, DE",709,6.362345299999999,50.81580109999999
"Langnau im Emmental, CH",9602.5,7.7906824,46.9378622
"Langwieden, DE",443,7.4984366,49.3752534
"Las Bahamas, AR",6563,-77.39627999999999,25.03428
"Lauchheim, DE",972,10.2432861,48.8713499
"Lauchringen, DE",3563,8.312749799999999,47.6293259
"Laufenburg (Baden), DE",3872.5,8.082053,47.5732675
"Lauffen am Neckar, DE",457,9.1460062,49.0720251
"Laupen, CH",11007,7.238690099999999,46.9035653
"Laupersdorf, CH",1296,7.652041499999999,47.31186150000001
"Laupheim, DE",1477,9.8829174,48.2303503
"Lausana, CH",937,6.6322734,46.5196535
"Lausanne, CH",2758.2467532467517,6.6322734,46.5196535
"Lausanne, Switzerland, CH",157,6.6322734,46.5196535
"Lavans-lès-Saint-Claude, FR",1165,5.785806,46.384847
"Lax, CH",828,-118.4091036,33.9437902
"Laxou, FR",19,6.152525,48.684256
"Le Chable, FR",11405,7.2104799999999996,46.08014
"Le Grand-Saconnex, CH",760,6.1231633,46.2331904
"Le Landeron, CH",3696,7.0730626,47.0581255
"Le Lignon, CH",531,6.0959812,46.2040741
"Le Mont-sur-Lausanne, CH",4593.5,6.6339915,46.55331229999999
"Le Pontet, FR",1062,4.863830999999999,43.9591489
"Le Péage-de-Roussillon, FR",4913,4.796849000000001,45.371339
"Lebach, DE",23,6.9045054,49.4039607
"Lecce, IT",17525,18.1750161,40.3515155
"Lengnau, CH",9654.5,7.3692807,47.18076
"Lenk im Simmental, CH",5101,7.4429104,46.4571943
"Lens-Lestang, FR",543,5.040966,45.29141500000001
"Lentilly, FR",9112,4.662736,45.818962
"Lenzburg, CH",6895.4,8.172154500000001,47.3904443
"Les Avanchets, CH",3500,6.108207999999999,46.221991
"Les Croisettes, CH",353,NA,NA
"Les Geneveys-sur-Coffrane, CH",12495,NA,NA
"Les Genevez, CH",1148,7.1297166,47.25664099999999
"Les Haies, FR",3413,4.748283,45.503912
"Les Masses, CH",194,7.396191200000001,46.1814123
"Les Rousses, FR",279,6.061806,46.48434
"Les Villards-sur-Thônes, FR",237,6.365278,45.907333
"Leutkirch im Allgäu, DE",494,10.0213851,47.826741
"Liestal, CH",2814.125,7.7334272,47.4866143
"Limburg a.d. Lahn, DE",1270,8.0795783,50.3986005
"Limburg an der Lahn, DE",3188,8.0795783,50.3986005
"Limburg, DE",1085.3333333333333,6.0608726,51.4427238
"Limburgerhof, DE",2525,8.3900307,49.4207609
"Lindenberg im Allgäu, DE",272,9.8879237,47.60339159999999
"Littau, CH",363,8.264809399999999,47.0507712
"Liège, BE",3055.5,5.569749799999999,50.63295859999999
"Locarno, CH",1624.75,8.7942643,46.16699879999999
"Lohmar, DE",1044,7.212664900000001,50.8378015
"Lonay, CH",2675,6.5205487,46.52664679999999
"London, GB",1980,-0.1275862,51.5072178
"Longirod, CH",1889,6.2585349,46.4951923
"Longvic, FR",2706,5.061109999999999,47.285177
"Lons-le-Saunier, FR",6360,5.550796,46.671361
"Lonsee, DE",6879,9.9226157,48.5405915
"Lorch, DE",501,NA,NA
"Lottstetten, DE",1540,8.573640600000001,47.6293933
"Louhans, FR",2560,5.223370999999999,46.628291
"Loyettes, FR",981,5.203387000000001,45.7741339
"Ludwigsburg, DE",1135.8333333333333,9.1942834,48.8891149
"Ludwigshafen am Rhein, DE",4745.111111111111,8.4447451,49.4774018
"Lugano, CH",2813,8.951051999999999,46.0036778
"Luino, IT",1744,8.7464,46.00180220000001
"Lunéville, FR",584,6.492338999999999,48.592237
"Lusigliè, IT",2508,7.765409999999999,45.31832139999999
"Lustenau, AT",213,9.6594464,47.42084260000001
"Luthern, CH",1683,7.915992399999999,47.0591501
"Luttingen, CH",9673,6.4603837,51.6741772
"Luxembourg, LU",2506,6.129582999999999,49.815273
"Luzern (Schweiz), CH",6782,8.3093072,47.05016819999999
"Luzern, CH",4273.717391304346,8.3093072,47.05016819999999
"Lyon, FR",3498.6750000000006,4.835659,45.764043
"Lyon, France, FR",917.5,4.835659,45.764043
"Lyon-Saint-Exupéry aéroport, FR",495,5.0866559,45.720348
"Lyss, CH",3367.6,7.3077022,47.0746504
"Lyssach, CH",6010,7.581923400000001,47.0655239
"Löffingen, DE",1766,8.3436574,47.881145
"Lörrach (Baden-Württemberg), DE",11965,7.6691015,47.6167921
"Lörrach (Baden-Württemberg, Germany), DE",47000,7.6691015,47.6167921
"Lörrach, CH",2551,7.6691015,47.6167921
"Lörrach, DE",5186.882352941177,7.6691015,47.6167921
"Lützelflüh-Goldbach, CH",2237,7.68327,47.00372
"Madrid, ES",7584,-3.7037902,40.4167754
"Mainaschaff, DE",66,9.0805945,49.9817853
"Mainz (Rheinland-Pfalz), DE",1770,8.2472526,49.9928617
"Mainz, DE",1495.4347826086955,8.2472526,49.9928617
"Mainz-Kastel, DE",236,8.2806368,50.0192814
"Malcesine, IT",42,10.8100928,45.7642335
"Malsch, DE",9,8.3252253,48.8844965
"Malters, CH",10585.5,8.183899199999999,47.0369701
"Mandray, FR",296,6.996081999999999,48.21651199999999
"Mannheim, DE",4321.36842105263,8.466039499999999,49.4874592
"Marbach, CH",33018,9.568968,47.392076
"March, DE",3042,NA,NA
"Marignane, FR",5,5.218332,43.4212739
"Marignier, FR",401,6.500845,46.090822
"Marin, FR",1593,103.8409056,1.326864
"Markdorf, DE",19,9.3925019,47.7193839
"Marktheidenfeld, DE",12199,9.608814599999999,49.8454938
"Marly, CH",727,NA,NA
"Marsannay-la-Côte, FR",2642,4.988667,47.270302
"Marseille, FR",4001.692307692307,5.36978,43.296482
"Marthod, FR",4274,6.4043,45.72631
"Martigny, CH",1453,7.075533399999999,46.1049798
"Massenbachhausen, DE",835,9.046536399999999,49.17573180000001
"Massongex, CH",200,6.9879867,46.2427101
"Mathay, FR",2817,6.781561,47.439319
"Mauguio, FR",59,4.010165,43.6154409
"Maulburg, DE",2502,7.7771817,47.6437738
"Maxdorf, DE",1215,8.288242200000001,49.483025
"Mayen, DE",1,7.2272626,50.3279651
"Maîche, FR",1443,6.801435,47.252277
"Meckenheim, DE",16415,7.0319507,50.6258878
"Meggen, CH",1934.3333333333333,8.372415799999999,47.0458287
"Megève, FR",136,6.61775,45.856876
"Meierskappel, CH",2366,8.4432688,47.1244436
"Meiringen, CH",6581,8.1909081,46.7251614
"Meisterschwanden, CH",562,8.229098,47.294895
"Meißenheim, DE",1108,7.775925,48.4082717
"Mellingen, CH",11877.25,8.2727454,47.4179544
"Melun, FR",867,2.6554,48.542105
"Memmingen, DE",998.75,10.1801883,47.9837999
"Mennecy, FR",4586,2.434436,48.566784
"Menziken, CH",436,8.1875302,47.2403152
"Mercury, FR",3413,NA,NA
"Merdingen, DE",4261,7.6886428,48.01887
"Merenschwand, CH",6029.5,8.374920699999999,47.2594048
"Merzhausen, DE",3263,7.827997799999999,47.9679165
"Metz, FR",564,6.175715599999999,49.1193089
"Metzingen, DE",165,9.286406099999999,48.5398997
"Meximieux, FR",1764.5,5.1949736,45.9071984
"Meyrin, CH",1309,6.070988,46.2283204
"Meythet, FR",426,6.09208,45.915603
"Mezzomerico, IT",367,8.6038251,45.620827
"Miami, US",4442,-80.1917902,25.7616798
"Michelbach an der Bilz, DE",52,9.764223399999999,49.0693651
"Michelstadt, DE",1177,9.0041618,49.6799613
"Mies, CH",1638,6.1695935,46.3033989
"Milano, IT",3885.29411764706,9.189982,45.464203500000004
"Miltenberg, DE",10861,9.2559213,49.7019294
"Mindelheim, DE",676,10.4948841,48.0461744
"Mionnay, FR",1345,4.9311273,45.8950165
"Mions, FR",892,4.9532038,45.6629628
"Mirecourt, FR",1132.5,6.133863,48.302176
"Misérieux, FR",270,4.811124,45.9739549
"Moirans-en-Montagne, FR",6836,5.723853999999999,46.4308989
"Mollis, CH",523,9.0754485,47.0940067
"Moncalieri, IT",1071,7.6802877999999994,44.9983525
"Mont-Dore, FR",1002,2.809278,45.574983
"Mont-Saint-Martin, FR",813,5.78719,49.546625
"Montabaur, DE",263,7.825795299999999,50.4358385
"Montagny-près-Yverdon, CH",1345.5,6.6120529,46.79178839999999
"Montana, CH",297,-110.3625658,46.8796822
"Montchanin, FR",1745,4.469799,46.748342
"Montereau-Fault-Yonne, FR",4934,2.956193,48.38473399999999
"Monthey, CH",1111.2727272727275,6.9469598,46.2521873
"Montmorot, FR",2756,5.5290229,46.677317
"Montmélian, FR",1161.5,6.054526999999999,45.501121
"Montpellier, FR",3358.571428571429,3.876716,43.610769
"Montreux, CH",1511.875,6.9106799,46.4312213
"Montrond, FR",4348,4.231436,45.64441799999999
"Montréal, CA",22187,-73.56739189999999,45.5018869
"Montréal-la-Cluse, FR",754,5.570780999999999,46.1853369
"Montélimar, FR",1527.5,4.749496,44.556944
"Moosseedorf, CH",675,7.484578399999999,47.0145991
"Morancé, FR",298,4.700402,45.897969
"Moretta, IT",203,NA,NA
"Morez, FR",1136,6.0223705,46.5239422
"Morges, CH",3589.5,6.496130099999999,46.5088127
"Morteau, FR",1728,6.604106,47.05698
"Mosbach, DE",535.5,9.1293829,49.34891529999999
"Moscow, RU",337,37.6173,55.755826
"Moudon, CH",477,6.7975224,46.6698891
"Moulinet, FR",10,7.412716000000001,43.940512
"Moulins-lès-Metz, FR",1232,6.1104588,49.1027742
"Mourmelon-le-Grand, FR",421,4.365273999999999,49.140298
"Moûtiers, FR",2817,6.529926000000001,45.484615
"Mudenbach, DE",528,7.7344255,50.667485
"Mulfingen, DE",56,9.802786,49.34082129999999
"Mulhouse, FR",2151.5,7.335888,47.750839
"Murg, DE",10601,NA,NA
"Muri bei Bern, CH",2317,7.498472799999999,46.9350521
"Muri, CH",345,8.341556599999999,47.2735792
"Murten, CH",428,7.120184,46.92922110000001
"Muttenz, CH",475,7.6476369,47.5279292
"Mutterstadt, DE",1295.5,8.355269999999999,49.44197
"Mâcon, FR",5187.4,4.828730999999999,46.3068839
"Männedorf, CH",3861,8.6946733,47.2574625
"Märstetten, CH",10296,9.0661021,47.592313
"Mömlingen, DE",267,9.0864324,49.85456569999999
"Mörel, CH",216,NA,NA
"Mörfelden-Walldorf, DE",2583,8.561487,49.980722
"Mühlacker, DE",9,8.8524245,48.948938
"Mühlethurnen, CH",929.5,7.507532299999999,46.8133458
"Mühlhausen-Ehingen, DE",3441,8.802497899999999,47.8172726
"Mülchi, CH",251,7.477258200000001,47.10096799999999
"Müllheim, CH",3197,9.0019686,47.6020263
"Müllheim, DE",11914.5,7.618035300000001,47.8091623
"München (Bayern), DE",16339,11.5819806,48.1351253
"München, DE",4873.6,11.5819806,48.1351253
"Münchenbuchsee, CH",1240,7.450367,47.021621
"Münchenstein, CH",930,7.6150661,47.5226485
"Münsingen, CH",3483.5,7.5627528,46.8746813
"Münster, DE",1602,7.6261347,51.9606649
"Münster-Sarmsheim, DE",1370,7.8942758,49.9433631
"Müntschemier, CH",9745,7.146078999999999,46.9954572
"NA, AT",205,NA,NA
"NA, BR",1043,NA,NA
"NA, CA",11292,NA,NA
"NA, CH",1976.2169811320734,NA,NA
"NA, DE",823.3615384615375,NA,NA
"NA, ES",296,NA,NA
"NA, FR",649.3243243243244,NA,NA
"NA, IT",2004.2857142857144,NA,NA
"NA, RO",378,NA,NA
"Nancy, FR",1904.3333333333335,6.184417,48.692054
"Napoli, IT",2274,14.26812,40.8517983
"Naters, CH",503.5,7.9916569,46.3239282
"Naturns, IT",152,11.0041852,46.6499822
"Nauort, DE",1059,7.6257074,50.4657305
"Neckartenzlingen, DE",3034,9.243811100000002,48.5888293
"Nendaz, CH",406,7.2942353,46.1834441
"Neresheim, DE",222,10.3281944,48.75613329999999
"Neu-Anspach, DE",768,8.498942099999999,50.2961543
"Neu-Ulm, DE",8558.25,10.00286,48.38916889999999
"Neuchâtel, CH",2455.8888888888887,6.9292732,46.9899874
"Neuenburg am Rhein, DE",1076,7.559168700000001,47.8140501
"Neuendorf, CH",2011,7.796337799999999,47.2982329
"Neuenhof, CH",2001,8.3274948,47.4494044
"Neuenkirch, CH",508,8.2027053,47.1008169
"Neuilly-sur-Seine, FR",444,2.26851,48.884831
"Neukirch, DE",803,9.7035594,47.6584035
"Neumünchenstein, CH",18893,7.6034314,47.5160461
"Neunkirchen, DE",15,7.1780408,49.348932
"Neuried, DE",616,11.4657458,48.0931383
"Neustadt an der Weinstraße, DE",1980,8.1486886,49.3501864
"Neuville-les-Dames, FR",140,5.004772,46.16231
"Neuweiler, DE",1591,8.5968982,48.6576671
"Neuwied, DE",922,7.4664546,50.4361866
"Nevers, FR",7536,3.162845,46.990896000000014
"New York, ET",5558,-74.0059728,40.7127753
"New York, US",14328.5,-74.0059728,40.7127753
"Nice, FR",2303.625,7.261953200000001,43.7101728
"Nidau, CH",652,7.2328515,47.0935327
"Nidderau, DE",649,8.8830827,50.2465175
"Niderrüti, CH",3089,8.3204231,47.0094984
"Nieder Kostenz, DE",5,7.3661836,49.94354790000001
"Nieder-Olm, DE",810,8.203453999999999,49.9048667
"Niederbipp, CH",6865,7.690717899999999,47.2716158
"Niederhasli, CH",2784,8.4871839,47.4788154
"Niederhünigen, CH",16458,7.6384848,46.8773026
"Niederkassel, DE",345,7.0376711,50.8153036
"Niederreifenberg, DE",460,8.4287411,50.2422431
"Niederschaeffolsheim, FR",109,7.73841,48.77225
"Niederwangen bei Bern, CH",1170,7.373888999999998,46.925556
"Niederzier, DE",1481,6.470278,50.8766134
"Nittel, LU",13,6.447082,49.6528065
"Nomeny, FR",1291,6.225187999999999,48.889691
"None, IT",385,NA,NA
"Novara, IT",1768,8.622161199999999,45.44692999999999
"Nuolen, CH",6012,8.8829887,47.1989229
"Nuvilly, CH",569,6.8330755,46.7823407
"Nyon, CH",740.5,6.2347852,46.3832683
"Nîmes, FR",1457.6666666666665,4.360054,43.836699
"Nörvenich, DE",522,6.6402649,50.8066888
"Nürnberg, DE",622.6666666666666,11.0766654,49.4521018
"Ober-Olm, DE",837,8.194038299999999,49.9385055
"Oberbuchsiten, CH",7162,7.7658565,47.3093912
"Oberentfelden, CH",1357,8.0467514,47.3564731
"Obernburg am Main, DE",889,9.132358499999999,49.8381779
"Oberrüti, CH",32,8.3944487,47.1659772
"Oberschwandorf, DE",629,8.6622205,48.5514077
"Obertshausen, DE",21368,8.8572969,50.075119
"Oberwil (BL), CH",7694,7.558200299999999,47.5159745
"Oberwil, CH",2022,7.558200299999999,47.5159745
"Odernheim am Glan, DE",3227,7.7042315,49.7646192
"Oensingen, CH",2417,7.715873599999999,47.2902794
"Offenbach am Main, DE",6185.6,8.776084299999999,50.09563620000001
"Offenburg, DE",6932.4,7.9498017,48.473451
"Oftringen, CH",8225.25,7.919865499999999,47.3129528
"Ohmden, DE",9,9.5272344,48.6459696
"Ollon, CH",6446,6.9916269,46.2957462
"Olten (Soletta, Schweiz), CH",10801,7.9037033,47.3499624
"Olten, CH",8546.625,7.9037033,47.3499624
"Olten, SC",10070,-81.1637245,33.836081
"Oltingen, CH",2574,7.9353781,47.4330669
"Oltingue, FR",7139,7.391487000000001,47.492301
"Omegna, IT",1382,8.414451999999999,45.8706086
"Onex, CH",1630.25,6.1002345,46.183541
"Opfikon, CH",3379,8.567109799999999,47.4346801
"Oppenweiler, DE",1358,9.4587063,48.9832962
"Orbassano, IT",845.5,7.5353625,45.00572649999999
"Orbe, CH",1508.3333333333333,6.5323588,46.7293301
"Orbey, FR",271,7.16026,48.126275
"Orgon, FR",2085,5.0291275,43.7926526
"Ornans, FR",375,6.147005,47.106041
"Oron-la-Ville, CH",228,6.8278795,46.5714166
"Ostermundigen, CH",925,7.487306900000001,46.9577083
